market,address,id,stored,classifier,candidate,confidence,reason,judgment
gardenoaksoakforest,"1358 W 43RD ST, Houston, TX 77018",pmt_1358-w-43rd-st,Single Lot,Unknown,Unknown,unknown,no legal; units=1 (one address); master_size=None (none); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1431 WOODCREST DR, Houston, TX 77018",pmt_1431-woodcrest-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=119.0331; geometry=HCAD unique exact-address polygon; parcel=0731000020011; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1225 ALTHEA DR, Houston, TX 77018",pmt_1225-althea-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=167.4664; geometry=HCAD unique exact-address polygon; parcel=0730990050004; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1218 DU BARRY LN, Houston, TX 77018",pmt_1218-du-barry-ln,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=135.7; geometry=HCAD unique exact-address polygon; parcel=0730990070036; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1717 CHANTILLY LN, Houston, TX 77018",pmt_1717-chantilly-ln,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=122.7958; geometry=HCAD unique exact-address polygon; parcel=0731000370020; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1009 WAKEFIELD DR, Houston, TX 77018",pmt_1009-wakefield-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=200.6718; geometry=HCAD unique exact-address polygon; parcel=0730990180022; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1738 WOODCREST DR, Houston, TX 77018",pmt_1738-woodcrest-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=126.5242; geometry=HCAD unique exact-address polygon; parcel=0731000310004; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1107 WAKEFIELD DR, Houston, TX 77018",pmt_1107-wakefield-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=170.199; geometry=HCAD unique exact-address polygon; parcel=0730990150007; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1702 VIKING DR, Houston, TX 77018",pmt_1702-viking-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=152.3868; geometry=HCAD unique exact-address polygon; parcel=0731000480049; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1326 CHAMBOARD LN, Houston, TX 77018",pmt_1326-chamboard-ln,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=121.7036; geometry=HCAD unique exact-address polygon; parcel=0731000100045; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1734 DE MILO DR, Houston, TX 77018",pmt_1734-de-milo-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=138.2615; geometry=HCAD unique exact-address polygon; parcel=0731000470033; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1233 KINLEY LN, Houston, TX 77018",pmt_1233-kinley-ln,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=134.8601; geometry=HCAD unique exact-address polygon; parcel=0730990040022; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1542 GARDENIA DR, Houston, TX 77018",pmt_1542-gardenia-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=119.7058; geometry=HCAD unique exact-address polygon; parcel=0731000070056; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"2014 LIBBEY DR, Houston, TX 77018",pmt_2014-libbey-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=120.001; geometry=HCAD unique exact-address polygon; parcel=0731010040014; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1530 ALTHEA DR, Houston, TX 77018",pmt_1530-althea-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=123.8831; geometry=HCAD unique exact-address polygon; parcel=0731000060048; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1823 HEWITT DR, Houston, TX 77018",pmt_1823-hewitt-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=126.5319; geometry=HCAD unique exact-address polygon; parcel=0731000700010; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1515 RICHELIEU LN, Houston, TX 77018",pmt_1515-richelieu-ln,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=142.7592; geometry=HCAD unique exact-address polygon; parcel=0731000530008; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1601 HEWITT DR, Houston, TX 77018",pmt_1601-hewitt-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=115.5161; geometry=HCAD unique exact-address polygon; parcel=0731000390015; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1355 ALTHEA DR, Houston, TX 77018",pmt_1355-althea-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=123.1993; geometry=HCAD unique exact-address polygon; parcel=0730990040002; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1570 CHESHIRE LN, Houston, TX 77018",pmt_1570-cheshire-ln,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=130.4111; geometry=HCAD unique exact-address polygon; parcel=0731000400007; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1522 LATEXO DR, Houston, TX 77018",pmt_1522-latexo-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=130.7363; geometry=HCAD unique exact-address polygon; parcel=0731000530040; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"2011 CHANTILLY LN, Houston, TX 77018",pmt_2011-chantilly-ln,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=118.1675; geometry=HCAD unique exact-address polygon; parcel=0731010120014; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"3817 ELLA BLVD, Houston, TX 77018",pmt_3817-ella-blvd,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=123.422; geometry=HCAD unique exact-address polygon; parcel=0730990040031; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"1248 CURTIN ST, Houston, TX 77018",pmt_1248-curtin-st,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=116.6403; geometry=HCAD unique exact-address polygon; parcel=0731000110037; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"4721 WATONGA BLVD, Houston, TX 77092",pmt_4721-watonga-blvd,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=445.6095; geometry=HCAD unique exact-address polygon; parcel=0432100000213; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"4822 DE MILO DR, Houston, TX 77092",pmt_4822-de-milo-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=125.6319; geometry=HCAD unique exact-address polygon; parcel=0804170000021; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"5214 LIDO LN, Houston, TX 77092",pmt_5214-lido-ln,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=107.0124; geometry=HCAD unique exact-address polygon; parcel=0804440000025; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"4810 DE MILO DR, Houston, TX 77092",pmt_4810-de-milo-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=126.4354; geometry=HCAD unique exact-address polygon; parcel=0804170000018; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"5401 LIBBEY LN, Houston, TX 77092",pmt_5401-libbey-ln,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=154.769; geometry=HCAD unique exact-address polygon; parcel=0804560000006; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"4606 DE LANGE LN, Houston, TX 77092",pmt_4606-de-lange-ln,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=128.6909; geometry=HCAD unique exact-address polygon; parcel=0804110000014; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"4610 VIKING DR, Houston, TX 77092",pmt_4610-viking-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=131.4031; geometry=HCAD unique exact-address polygon; parcel=0804130000017; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"5310 DE MILO DR, Houston, TX 77092",pmt_5310-de-milo-dr,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=114.6124; geometry=HCAD unique exact-address polygon; parcel=0804420000018; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"5048 LIDO LN, Houston, TX 77092",pmt_5048-lido-ln,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=103.8739; geometry=HCAD unique exact-address polygon; parcel=0804450000024; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"4606 LIDO LN, Houston, TX 77092",pmt_4606-lido-ln,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=119.0458; geometry=HCAD unique exact-address polygon; parcel=0804190000017; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
gardenoaksoakforest,"5213 LIDO LN, Houston, TX 77092",pmt_5213-lido-ln,Single Lot,Unknown,Split Lot,unknown,replat child; units=1 (one address); master_size=None (none); depth_ft=114.4643; geometry=HCAD unique exact-address polygon; parcel=0804470000005; parcel_history=none,Retain stored label: classifier abstains; missing or inconclusive evidence is not a contradiction.
